"Date","Open","High","Low","Close","Volume"
"06/09/2025","1238.88","1238.88","1221.57","1224.46","2,403,117"
"06/06/2025","1259.41","1259.9999","1235.5501","1241.475","2,556,956"
"06/05/2025","1240.6","1262.81","1237.2901","1250.52","2,821,797"
"06/04/2025","1220.735","1242.56","1219.88","1239.66","2,359,381"
"06/03/2025","1219.87","1229.57","1211.18","1217.94","2,363,762"
"06/02/2025","1201.2","1219.3999","1196.2501","1218.98","2,294,216"
"05/30/2025","1198.33","1211.81","1180.925","1207.23","4,696,756"
"05/29/2025","1208","1209","1176.28","1184.86","3,303,079"
"05/28/2025","1210.27","1215.9101","1206.02","1208.55","1,855,850"
"05/27/2025","1195.33","1211.77","1193.09","1211.57","2,920,469"
"05/23/2025","1184","1191.45","1179.44","1185.39","2,186,483"
"05/22/2025","1192.4","1198.7499","1187.2082","1187.97","1,861,588"
"05/21/2025","1186.5","1211.2199","1186.5","1194.63","2,976,610"
"05/20/2025","1186.79","1193","1179.02","1192.02","2,133,066"
"05/19/2025","1173.575","1191.64","1171.71","1191.64","2,853,415"
"05/16/2025","1193.14","1196.5","1179.39","1191.53","4,698,353"
"05/15/2025","1147.74","1187.8019","1147.647","1177.98","4,464,041"
"05/14/2025","1129.595","1152.9003","1128.4","1150.99","3,910,147"
"05/13/2025","1114.46","1147.88","1106.3","1138.44","3,997,869"
"05/12/2025","1124.26","1130","1102.9301","1110","6,479,079"
"05/09/2025","1147.1","1151","1133.22","1140.22","2,569,633"
"05/08/2025","1161.62","1162.2939","1139.2","1144.43","3,760,872"
"05/07/2025","1139.175","1164","1138","1155.41","4,352,394"
"05/06/2025","1129.43","1147.66","1126.4","1137.69","3,256,682"
"05/05/2025","1114.795","1144.02","1107.01","1134.06","5,662,317"
"05/02/2025","1136.66","1159.44","1133.32","1156.49","3,774,282"
"05/01/2025","1122.52","1142.42","1111.8301","1133.47","3,499,497"
"04/30/2025","1112.65","1133.2005","1101.1101","1131.72","4,266,676"
"04/29/2025","1103.92","1127.81","1095.48","1125.64","3,777,329"
"04/28/2025","1100","1114","1082.62","1110.38","3,831,088"
"04/25/2025","1097.04","1106.7984","1091.0001","1101.53","3,950,008"
"04/24/2025","1048","1101","1047.02","1096.87","6,381,896"
"04/23/2025","1047.225","1061.25","1032.0001","1049.59","6,471,876"
"04/22/2025","1005.3","1064.97","1004.52","1040.34","9,368,873"
"04/21/2025","984.4","1018.9999","973.05","987.91","9,775,747"
"04/17/2025","969","984.7015","956","973.03","8,893,735"
"04/16/2025","976.28","981.21","949.165","961.63","6,066,113"
"04/15/2025","950","993.4499","948","976.28","7,711,982"
"04/14/2025","932.7","948.98","919.4979","931.28","4,035,895"
"04/11/2025","920","944.8599","906.68","918.29","4,073,638"
"04/10/2025","931.94","941.235","894","921.17","5,129,755"
"04/09/2025","855.93","951.43","854.4","945.47","7,497,974"
"04/08/2025","912.44","922.42","857.7","870.4","5,625,382"
"04/07/2025","827.845","906.74","821.1","867.83","6,656,823"
"04/04/2025","896.5","906.6282","853.87","855.86","6,798,806"
"04/03/2025","901.8","946.5919","900.47","917.05","5,864,622"
"04/02/2025","923","949.5479","916.11","935.52","3,256,886"
"04/01/2025","927.5","932.29","911.5","928.38","3,519,956"
"03/31/2025","920.53","934.48","900.59","932.53","4,634,075"
"03/28/2025","972","974.98","929.23","933.85","4,422,717"
"03/27/2025","974.22","989","966.3664","976.72","3,047,237"
"03/26/2025","993.81","996.79","966.32","970.65","3,534,707"
"03/25/2025","978.18","998.7","977.11","997.28","3,782,245"
"03/24/2025","969.67","977","951.55","971.99","4,677,871"
"03/21/2025","941.635","963.6532","940.95","960.29","5,905,429"
"03/20/2025","950.01","967","945.5","950.84","4,466,305"
"03/19/2025","935.77","968","924","959.49","6,662,361"
"03/18/2025","940","948.2499","916.3","929.98","6,009,400"
"03/17/2025","939.95","967.63","934.42","950.02","7,543,146"
"03/14/2025","901.46","919.625","901","918","5,200,684"
"03/13/2025","913","921.8892","887.51","890.17","5,001,698"
"03/12/2025","914.6","927.18","901","919.68","6,865,837"
"03/11/2025","867.41","910.68","866","895.1","7,398,934"
"03/10/2025","875.07","881.27","854.5","866.68","6,995,309"
"03/07/2025","897.64","904.8859","858.07","891.11","7,737,488"
"03/06/2025","972.99","973.69","899","906.36","7,852,559"
"03/05/2025","973.62","995.5999","969.48","990.92","3,807,935"
"03/04/2025","971.61","986.3135","948.21","972.58","4,392,814"
"03/03/2025","983","994.93","964.81","973.7","3,907,447"
"02/28/2025","969.56","982.27","958.17","980.56","4,717,409"
"02/27/2025","995","1000.7255","961.825","963.07","3,766,566"
"02/26/2025","977.6","1000.89","976.9","990.06","3,397,205"
"02/25/2025","989.4","994.3999","955","977.24","4,738,304"
"02/24/2025","1008","1015.17","984.48","988.47","4,426,227"
"02/21/2025","1029.42","1032.38","999.39","1003.15","3,738,710"
"02/20/2025","1042","1045","1015.5941","1024.54","3,111,831"
"02/19/2025","1035.18","1044.9999","1024.51","1043.33","2,600,048"
"02/18/2025","1060","1062","1023.749","1035.85","4,229,339"
"02/14/2025","1044.95","1064.5","1041.69","1058.6","3,145,430"
"02/13/2025","1026.625","1045.9899","1025.1","1043.69","3,476,068"
"02/12/2025","1005.49","1027.74","998.3473","1027.31","3,388,966"
"02/11/2025","1020.79","1022.69","1002.95","1008.08","3,331,797"
"02/10/2025","1023.05","1032.85","1015.88","1027.6","3,296,566"
"02/07/2025","1017","1027.76","1005.6701","1013.93","3,212,853"
"02/06/2025","1007.87","1016.35","1002.61","1015.68","3,134,293"
"02/05/2025","987.73","1011.825","986.68","1011.11","3,997,733"
"02/04/2025","980.47","1008","978.51","994.87","6,000,137"
"02/03/2025","973","987.6891","964.375","978.94","3,724,197"
"01/31/2025","974","990.2892","974","976.76","3,618,718"
"01/30/2025","986.75","994.59","970.0101","973.24","3,867,825"
"01/29/2025","980","987.64","968.2345","978.15","2,930,728"
"01/28/2025","966.71","977.934","957.3","971.83","3,433,972"
